Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
fb69acc1bff1c7b5,2,FAIL,12,85.46,start/end
1b23ec5dcd81c575,2,FAIL,15,2444.74,start/end
dedb9695c830d9a1,5,FAIL,15,252.81,start/end
94e6829bc5fe599b,4,FAIL,17,61.79,start/end
7f61e30cde11dfd2,5,FAIL,7,75.27,start/end
ac07176ade6d4fcc,2,FAIL,17,126.90,start/end
aecb916b87a88a32,3,FAIL,1,71.99,start/end
6a3a112c0f2e831b,5,FAIL,11,1293.59,start/end
e836ae53a1a6b880,5,FAIL,12,225.29,None
58d9c6f1f97d78c1,2,FAIL,20,285.48,start/end
10bea253035c791c,2,FAIL,13,76.15,start/end
5569f16359d15a33,5,FAIL,24,1256.36,start/end
d4af13ed1d455209,1,FAIL,12,227.79,"start/end, disconnected"
4efa50053369c63c,3,FAIL,8,344.26,None
4088920d22fbc15a,2,FAIL,13,2459.34,start/end
9ecc1e98360e6c0d,3,FAIL,20,212.74,start/end
8b47902d43ed5c7,3,FAIL,7,257.98,start/end
6911f7c1419318bb,4,FAIL,17,373.61,start/end
ed62498f9a7cf7a5,4,FAIL,17,422.00,start/end
4b518615758126ef,3,FAIL,1,68.14,start/end
a2a967199664a80,4,FAIL,17,205.41,start/end
93c544fa7b73dc1a,4,FAIL,8,228.06,start/end
b54da7bdff2713e1,2,FAIL,13,253.69,start/end
2c5ddc804e5b35ba,1,FAIL,11,254.94,start/end
241a28965ab741d,1,FAIL,11,114.44,start/end
4a5c32111bf61aae,5,FAIL,23,1241.84,start/end
65171c970b77339e,2,FAIL,4,253.10,None
70c971586d6ab721,1,FAIL,10,177.98,start/end
dd196820fff0f585,2,FAIL,8,280.05,start/end
683d3d2b64d8d1fb,4,FAIL,15,548.82,start/end
3ca9fa7e19e2188c,4,FAIL,10,89.28,start/end
581706995f65f93d,5,FAIL,17,159.43,start/end
8f5dd8ca7b23f826,4,FAIL,1,174.83,start/end
4c6a9d610b717d17,3,FAIL,1,86.76,start/end
f701ba6827f8ceff,2,FAIL,13,51.48,start/end
24dd9a735b612dc1,3,FAIL,4,1266.80,start/end
138e21433d2e6a52,2,FAIL,12,3655.04,start/end
72a1fec5c73b6560,4,FAIL,2,1293.11,start/end
86c16115d5cda6a0,5,FAIL,13,165.49,start/end
2790e863a5831db9,3,FAIL,15,2476.60,start/end
ab298046d34718be,5,FAIL,11,1239.97,start/end
ad8274727f965b1c,1,FAIL,13,197.90,start/end
a722e79130881da0,2,FAIL,11,245.78,start/end
9435f4bc2b1cf34d,1,FAIL,11,139.01,start/end
2e4b26ec1c401cbe,4,FAIL,30,99.59,start/end
8b308dfba88e4ac,3,FAIL,13,152.34,start/end
701d6d1daff25a25,2,FAIL,13,89.34,start/end
f42b8d86bfb89096,1,FAIL,15,1252.01,start/end
c4341ab9fd5c439c,1,FAIL,9,275.75,start/end
97be11048bb04a30,3,FAIL,9,1258.77,start/end
7f403db698db059f,1,FAIL,3,348.99,start/end
9e892fbdd6f4c4a9,2,FAIL,18,263.01,rules
b7672ba95aff4ff6,5,FAIL,19,305.94,start/end
e0e6857dd441101b,2,FAIL,13,1344.81,start/end
a12c7a055e6395a2,2,FAIL,15,44.25,start/end
e8f814f726cb4612,5,FAIL,10,191.63,start/end
fc19c4a5e89d29f4,4,FAIL,17,47.24,start/end
4ec9d16a5a573d4e,2,FAIL,2,173.68,None
8bbb1046d8c49095,1,FAIL,1,1232.08,start/end
8e231f18dc7d476f,5,FAIL,33,169.67,"start/end, rules"
50ed62dcb0f1bce3,4,FAIL,21,199.62,"start/end, rules"
154515f7b4e4fe2b,2,FAIL,11,185.21,start/end
1a43bd0f8e35bd1d,2,FAIL,9,148.47,start/end
281ee792644831c5,2,FAIL,27,60.21,start/end
c881c033239a38de,3,FAIL,6,117.31,start/end
a92cdc81d7a94775,5,FAIL,11,260.13,start/end
9283bfdf68bc92a8,2,FAIL,13,139.71,start/end
b7cbcba402c57078,2,FAIL,15,466.66,start/end
