Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
4de04b3c4d15b5d5,3,FAIL,0,848.18,"start/end, disconnected, intersecting, rules"
95916b71a3f794ff,2,FAIL,34,672.03,rules
e960398c9fbd29fe,3,FAIL,12,456.64,rules
9a5dbca10f5418db,2,FAIL,13,849.91,rules
857ae50f99d9f3ac,2,FAIL,0,648.14,"start/end, disconnected, intersecting, rules"
a2106593071eb66a,4,FAIL,17,454.18,rules
95fc27b34533357d,5,FAIL,0,696.48,"start/end, disconnected, intersecting, rules"
27a3f4a05594287b,2,FAIL,15,963.65,rules
8676d8ef338255d2,4,FAIL,30,516.65,rules
519594536d60e115,2,FAIL,0,895.71,"start/end, disconnected, intersecting, rules"
cecbbabf056d148c,3,FAIL,13,878.23,rules
9cddf98975ee77a2,3,FAIL,0,638.50,"start/end, disconnected, intersecting, rules"
969355c609397327,4,FAIL,14,800.88,rules
92e56e8b713d5c9d,5,FAIL,0,818.13,"start/end, disconnected, intersecting, rules"
13363083e52f42ac,5,FAIL,33,1033.62,rules
d22b1d7fd116be8b,3,FAIL,22,1365.99,rules
1bf8d47b32b9b719,3,FAIL,23,727.69,rules
d170cc270db4f272,1,FAIL,0,688.01,"start/end, disconnected, intersecting, rules"
8f1f819d287a3bb2,4,FAIL,9,1399.30,rules
e10bd3e5d6963967,3,FAIL,11,551.73,rules
5b6ee1f3e4e114a7,3,FAIL,25,1494.03,rules
2691c37dd4b921ae,4,FAIL,0,1345.19,"start/end, disconnected, intersecting, rules"
1d13ef360a0d5ca5,1,FAIL,15,893.28,rules
1f85eacd72d02d23,5,FAIL,36,977.35,"disconnected, intersecting, rules"
9b274fcf3ed44212,1,FAIL,0,404.35,"start/end, disconnected, intersecting, rules"
df15fe6ed4dd7df0,3,FAIL,14,987.73,rules
52df57cc84fbc153,5,FAIL,86,797.43,"disconnected, rules"
cef4eaa4525b4d4a,1,FAIL,0,759.18,"start/end, disconnected, intersecting, rules"
2cdfbd4a9f364513,2,FAIL,23,587.81,rules
